ID,Name,Age,Photo,Nationality,Club,Club Logo,Position,Jersey Number,Height,Weight
209499,Fabinho,24,https://cdn.sofifa.org/players/4/19/209499.png,Brazil,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CDM,3,6'2,172lbs
202556,M. Depay,24,https://cdn.sofifa.org/players/4/19/202556.png,Netherlands,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,ST,10,5'9,172lbs
199482,A. Lopes,27,https://cdn.sofifa.org/players/4/19/199482.png,Portugal,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,GK,1,6'0,179lbs
167397,Falcao,32,https://cdn.sofifa.org/players/4/19/167397.png,Colombia,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RS,9,5'10,159lbs
220971,N. Keïta,23,https://cdn.sofifa.org/players/4/19/220971.png,Guinea,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CM,8,5'8,141lbs
192593,D. Subašić,33,https://cdn.sofifa.org/players/4/19/192593.png,Croatia,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,GK,1,6'3,185lbs
190547,K. Glik,30,https://cdn.sofifa.org/players/4/19/190547.png,Poland,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RCB,15,6'3,176lbs
179783,R. Fährmann,29,https://cdn.sofifa.org/players/4/19/179783.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,GK,1,6'6,216lbs
216267,A. Robertson,24,https://cdn.sofifa.org/players/4/19/216267.png,Scotland,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,LB,3,5'10,141lbs
201956,S. Sané,27,https://cdn.sofifa.org/players/4/19/201956.png,Senegal,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,CB,26,6'5,187lbs
183711,J. Henderson,28,https://cdn.sofifa.org/players/4/19/183711.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RCM,8,6'0,176lbs
181291,G. Wijnaldum,27,https://cdn.sofifa.org/players/4/19/181291.png,Netherlands,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CAM,8,5'9,152lbs
205362,M. Nastasić,25,https://cdn.sofifa.org/players/4/19/205362.png,Serbia,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LCB,5,6'2,183lbs
195086,D. Lovren,28,https://cdn.sofifa.org/players/4/19/195086.png,Croatia,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RCB,6,6'2,185lbs
193348,X. Shaqiri,26,https://cdn.sofifa.org/players/4/19/193348.png,Switzerland,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CAM,23,5'7,159lbs
138412,J. Milner,32,https://cdn.sofifa.org/players/4/19/138412.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CM,7,5'9,154lbs
235569,T. Ndombele,21,https://cdn.sofifa.org/players/4/19/235569.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CM,17,5'11,168lbs
234906,H. Aouar,20,https://cdn.sofifa.org/players/4/19/234906.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,LM,8,5'9,154lbs
212692,Rony Lopes,22,https://cdn.sofifa.org/players/4/19/212692.png,Portugal,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RM,7,5'9,150lbs
200318,M. Uth,26,https://cdn.sofifa.org/players/4/19/200318.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,ST,7,6'1,159lbs
198784,A. Oxlade-Chamberlain,24,https://cdn.sofifa.org/players/4/19/198784.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CM,21,5'9,154lbs
197061,J. Matip,26,https://cdn.sofifa.org/players/4/19/197061.png,Cameroon,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CB,32,6'4,198lbs
189251,S. Rudy,28,https://cdn.sofifa.org/players/4/19/189251.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,CDM,13,5'10,163lbs
180819,A. Lallana,30,https://cdn.sofifa.org/players/4/19/180819.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CM,20,5'10,161lbs
180334,Marcelo,31,https://cdn.sofifa.org/players/4/19/180334.png,Brazil,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RCB,6,6'3,187lbs
171833,D. Sturridge,28,https://cdn.sofifa.org/players/4/19/171833.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,ST,15,5'11,168lbs
232097,A. Harit,21,https://cdn.sofifa.org/players/4/19/232097.png,Morocco,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LCM,25,5'11,148lbs
227234,L. Tousart,21,https://cdn.sofifa.org/players/4/19/227234.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RDM,29,6'1,183lbs
225663,A. Golovin,22,https://cdn.sofifa.org/players/4/19/225663.png,Russia,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CAM,17,5'11,152lbs
201042,D. Sidibé,25,https://cdn.sofifa.org/players/4/19/201042.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RB,19,6'0,179lbs
200641,Y. Konoplyanka,28,https://cdn.sofifa.org/players/4/19/200641.png,Ukraine,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LW,11,5'10,172lbs
198200,B. Stambouli,27,https://cdn.sofifa.org/players/4/19/198200.png,France,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,RCB,17,5'11,181lbs
197083,D. Caligiuri,30,https://cdn.sofifa.org/players/4/19/197083.png,Italy,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,RWB,18,6'0,176lbs
190456,N. Clyne,27,https://cdn.sofifa.org/players/4/19/190456.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RB,2,5'9,148lbs
189681,Rafael,27,https://cdn.sofifa.org/players/4/19/189681.png,Brazil,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RB,4,5'8,172lbs
181820,S. Jovetić,28,https://cdn.sofifa.org/players/4/19/181820.png,Montenegro,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,ST,10,6'0,174lbs
173426,S. Mignolet,30,https://cdn.sofifa.org/players/4/19/173426.png,Belgium,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,GK,12,6'4,192lbs
231281,T. Alexander-Arnold,19,https://cdn.sofifa.org/players/4/19/231281.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RB,14,5'11,152lbs
228618,F. Mendy,23,https://cdn.sofifa.org/players/4/19/228618.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,LB,22,5'10,161lbs
225100,J. Gomez,21,https://cdn.sofifa.org/players/4/19/225100.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CB,16,6'2,170lbs
216393,Y. Tielemans,21,https://cdn.sofifa.org/players/4/19/216393.png,Belgium,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CM,17,5'9,159lbs
216266,K. Tete,22,https://cdn.sofifa.org/players/4/19/216266.png,Netherlands,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RB,2,5'11,157lbs
215792,Jemerson,25,https://cdn.sofifa.org/players/4/19/215792.png,Brazil,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,LCB,5,6'0,170lbs
213296,N. Bentaleb,23,https://cdn.sofifa.org/players/4/19/213296.png,Algeria,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,CM,10,6'2,172lbs
208620,Omar Mascarell,25,https://cdn.sofifa.org/players/4/19/208620.png,Spain,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,CDM,6,5'11,168lbs
207948,B. Traoré,22,https://cdn.sofifa.org/players/4/19/207948.png,Burkina Faso,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RM,10,5'11,161lbs
200529,N. Chadli,28,https://cdn.sofifa.org/players/4/19/200529.png,Belgium,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,LM,22,6'2,187lbs
216643,L. Dubois,23,https://cdn.sofifa.org/players/4/19/216643.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RB,14,5'10,161lbs
115533,D. Benaglio,34,https://cdn.sofifa.org/players/4/19/115533.png,Switzerland,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,GK,16,6'4,196lbs
207707,Marçal,29,https://cdn.sofifa.org/players/4/19/207707.png,Brazil,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,LB,20,5'10,163lbs
213135,D. Origi,23,https://cdn.sofifa.org/players/4/19/213135.png,Belgium,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,ST,27,6'1,165lbs
189390,B. Oczipka,29,https://cdn.sofifa.org/players/4/19/189390.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LWB,24,6'1,187lbs
220925,A. Schöpf,24,https://cdn.sofifa.org/players/4/19/220925.png,Austria,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,RM,18,5'10,163lbs
205566,Alberto Moreno,25,https://cdn.sofifa.org/players/4/19/205566.png,Spain,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,LB,18,5'7,143lbs
220182,J. Denayer,23,https://cdn.sofifa.org/players/4/19/220182.png,Belgium,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,LCB,5,6'0,176lbs
139860,J. Morel,34,https://cdn.sofifa.org/players/4/19/139860.png,Madagascar,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CB,15,5'9,172lbs
211591,M. Dembélé,21,https://cdn.sofifa.org/players/4/19/211591.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,ST,9,6'0,163lbs
222357,B. Embolo,21,https://cdn.sofifa.org/players/4/19/222357.png,Switzerland,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,ST,36,6'1,190lbs
228579,B. Henrichs,21,https://cdn.sofifa.org/players/4/19/228579.png,Germany,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,LB,39,6'0,174lbs
220905,J. Aholou,24,https://cdn.sofifa.org/players/4/19/220905.png,Ivory Coast,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,LDM,4,6'2,163lbs
186405,F. Di Santo,29,https://cdn.sofifa.org/players/4/19/186405.png,Argentina,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,ST,9,6'4,194lbs
220493,A. Barreca,23,https://cdn.sofifa.org/players/4/19/220493.png,Italy,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,LB,3,5'11,154lbs
163407,A. Raggi,34,https://cdn.sofifa.org/players/4/19/163407.png,Italy,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CB,24,6'2,181lbs
230042,Y. Aït Bennasser,21,https://cdn.sofifa.org/players/4/19/230042.png,Morocco,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CM,15,6'0,165lbs
194020,Pelé,26,https://cdn.sofifa.org/players/4/19/194020.png,Guinea Bissau,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CDM,28,6'0,170lbs
215798,M. Cornet,21,https://cdn.sofifa.org/players/4/19/215798.png,Ivory Coast,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RW,27,5'10,152lbs
227873,A. Touré,22,https://cdn.sofifa.org/players/4/19/227873.png,Mali,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RB,38,6'0,159lbs
233550,S. Grandsir,21,https://cdn.sofifa.org/players/4/19/233550.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RM,29,5'6,141lbs
202087,J. Geis,24,https://cdn.sofifa.org/players/4/19/202087.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,CDM,16,5'11,179lbs
238744,W. McKennie,19,https://cdn.sofifa.org/players/4/19/238744.png,United States,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LCM,8,6'1,185lbs
212125,L. Marković,24,https://cdn.sofifa.org/players/4/19/212125.png,Serbia,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RM,50,5'9,143lbs
230065,S. Serdar,21,https://cdn.sofifa.org/players/4/19/230065.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,RCM,8,6'0,165lbs
209620,A. Baba,23,https://cdn.sofifa.org/players/4/19/209620.png,Ghana,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LB,14,5'10,154lbs
200473,S. Skrzybski,25,https://cdn.sofifa.org/players/4/19/200473.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LS,22,5'9,154lbs
181560,M. Yanga-Mbiwa,29,https://cdn.sofifa.org/players/4/19/181560.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CB,2,6'0,170lbs
226773,P. Diop,20,https://cdn.sofifa.org/players/4/19/226773.png,Spain,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CM,24,5'11,150lbs
236786,M. Terrier,21,https://cdn.sofifa.org/players/4/19/236786.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,ST,7,6'0,161lbs
231685,R. Pierre-Gabriel,20,https://cdn.sofifa.org/players/4/19/231685.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RB,18,5'10,168lbs
225151,A. Traoré,23,https://cdn.sofifa.org/players/4/19/225151.png,Mali,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CM,11,5'11,159lbs
225539,D. Solanke,20,https://cdn.sofifa.org/players/4/19/225539.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,ST,29,6'2,176lbs
238346,H. Mendyl,20,https://cdn.sofifa.org/players/4/19/238346.png,Morocco,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,LB,3,5'10,161lbs
220175,O. Kemen,21,https://cdn.sofifa.org/players/4/19/220175.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CM,32,5'10,172lbs
239441,Jordi Mboula,19,https://cdn.sofifa.org/players/4/19/239441.png,Spain,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RM,22,6'0,163lbs
229011,K. N'Doram,22,https://cdn.sofifa.org/players/4/19/229011.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CDM,6,6'1,170lbs
111206,S. Riether,35,https://cdn.sofifa.org/players/4/19/111206.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,RB,21,5'9,159lbs
226050,C. Teuchert,21,https://cdn.sofifa.org/players/4/19/226050.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,ST,23,6'0,176lbs
199721,M. Gorgelin,27,https://cdn.sofifa.org/players/4/19/199721.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,GK,30,6'2,183lbs
238873,P. Pellegri,17,https://cdn.sofifa.org/players/4/19/238873.png,Italy,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,ST,23,6'2,176lbs
240753,A. Gouiri,18,https://cdn.sofifa.org/players/4/19/240753.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,ST,19,6'0,176lbs
224019,Pedro Chirivella,21,https://cdn.sofifa.org/players/4/19/224019.png,Spain,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CM,68,5'10,146lbs
235582,L. Badiashile,20,https://cdn.sofifa.org/players/4/19/235582.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,GK,40,6'1,176lbs
223885,A. Nübel,21,https://cdn.sofifa.org/players/4/19/223885.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,GK,35,6'4,190lbs
244892,S. Diop,18,https://cdn.sofifa.org/players/4/19/244892.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CAM,36,5'5,121lbs
225710,S. Sy,22,https://cdn.sofifa.org/players/4/19/225710.png,Senegal,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,GK,30,6'4,176lbs
107084,M. Langer,33,https://cdn.sofifa.org/players/4/19/107084.png,Austria,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,GK,34,6'5,205lbs
237708,M. Sylla,18,https://cdn.sofifa.org/players/4/19/237708.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,ST,34,5'11,154lbs
241266,W. Geubbels,16,https://cdn.sofifa.org/players/4/19/241266.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,ST,13,6'1,159lbs
238743,H. Wright,20,https://cdn.sofifa.org/players/4/19/238743.png,United States,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,ST,40,6'4,176lbs
240024,J. Serrano,20,https://cdn.sofifa.org/players/4/19/240024.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,LB,21,5'11,143lbs
242238,O. Solet,18,https://cdn.sofifa.org/players/4/19/242238.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,CB,26,6'4,179lbs
235957,J. Gaspar,21,https://cdn.sofifa.org/players/4/19/235957.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,RB,37,5'8,128lbs
240941,L. Pintor,17,https://cdn.sofifa.org/players/4/19/240941.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,ST,17,5'10,146lbs
246594,H. Massengo,16,https://cdn.sofifa.org/players/4/19/246594.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CDM,42,5'10,146lbs
238460,R. Brewster,18,https://cdn.sofifa.org/players/4/19/238460.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,ST,24,5'9,165lbs
242578,B. Badiashile,17,https://cdn.sofifa.org/players/4/19/242578.png,France,AS Monaco,https://cdn.sofifa.org/teams/2/light/69.png,CB,32,6'4,170lbs
242434,C. Jones,17,https://cdn.sofifa.org/players/4/19/242434.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CM,48,6'0,150lbs
240926,N. Phillips,21,https://cdn.sofifa.org/players/4/19/240926.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CB,47,6'2,154lbs
243055,Rafael Camacho,18,https://cdn.sofifa.org/players/4/19/243055.png,Portugal,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CAM,64,5'9,143lbs
243847,R. Griffiths,18,https://cdn.sofifa.org/players/4/19/243847.png,England,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,ST,21,5'11,168lbs
240906,B. Adekanye,19,https://cdn.sofifa.org/players/4/19/240906.png,Netherlands,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,RW,69,5'7,137lbs
243574,Z. Brault-Guillard,19,https://cdn.sofifa.org/players/4/19/243574.png,Canada,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,RB,12,5'7,146lbs
239496,Y. Fekir,21,https://cdn.sofifa.org/players/4/19/239496.png,France,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,LW,36,5'7,143lbs
228383,K. Grabara,19,https://cdn.sofifa.org/players/4/19/228383.png,Poland,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,GK,73,6'3,165lbs
246074,B. Goller,19,https://cdn.sofifa.org/players/4/19/246074.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,RW,39,5'11,143lbs
243573,A. Racioppi,19,https://cdn.sofifa.org/players/4/19/243573.png,Switzerland,Olympique Lyonnais,https://cdn.sofifa.org/teams/2/light/66.png,GK,16,6'1,176lbs
242085,M. Virtue,21,https://cdn.sofifa.org/players/4/19/242085.png,England,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,CDM,65,5'9,146lbs
246241,Y. Lenze,17,https://cdn.sofifa.org/players/4/19/246241.png,Germany,FC Schalke 04,https://cdn.sofifa.org/teams/2/light/34.png,GK,30,6'1,165lbs
189513,Parejo,29,https://cdn.sofifa.org/players/4/19/189513.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RCM,10,6'0,163lbs
208670,H. Ziyech,25,https://cdn.sofifa.org/players/4/19/208670.png,Morocco,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RAM,22,5'11,143lbs
198329,Rodrigo,27,https://cdn.sofifa.org/players/4/19/198329.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,ST,9,6'0,170lbs
194404,Neto,28,https://cdn.sofifa.org/players/4/19/194404.png,Brazil,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,GK,13,6'3,185lbs
235243,M. de Ligt,18,https://cdn.sofifa.org/players/4/19/235243.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RCB,3,6'2,196lbs
224411,Gonçalo Guedes,21,https://cdn.sofifa.org/players/4/19/224411.png,Portugal,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LM,17,5'10,150lbs
201455,G. Kondogbia,25,https://cdn.sofifa.org/players/4/19/201455.png,Central African Rep.,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CM,6,6'2,176lbs
201305,Gabriel Paulista,27,https://cdn.sofifa.org/players/4/19/201305.png,Brazil,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LCB,5,6'2,174lbs
193525,Mário Fernandes,27,https://cdn.sofifa.org/players/4/19/193525.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,RB,6,6'2,176lbs
170481,E. Garay,31,https://cdn.sofifa.org/players/4/19/170481.png,Argentina,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RCB,24,6'2,198lbs
228702,F. de Jong,21,https://cdn.sofifa.org/players/4/19/228702.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LDM,7,5'11,154lbs
221992,H. Lozano,22,https://cdn.sofifa.org/players/4/19/221992.png,Mexico,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LS,22,5'9,154lbs
199434,D. Tadić,29,https://cdn.sofifa.org/players/4/19/199434.png,Serbia,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LAM,10,5'11,168lbs
172522,D. Wass,29,https://cdn.sofifa.org/players/4/19/172522.png,Denmark,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RB,18,5'11,163lbs
234153,Carlos Soler,21,https://cdn.sofifa.org/players/4/19/234153.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RM,8,5'11,168lbs
226753,A. Onana,22,https://cdn.sofifa.org/players/4/19/226753.png,Cameroon,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,GK,1,6'2,205lbs
212623,Santi Mina,22,https://cdn.sofifa.org/players/4/19/212623.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LS,22,5'11,170lbs
211688,Gayà,23,https://cdn.sofifa.org/players/4/19/211688.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LB,3,5'8,146lbs
211256,N. Tagliafico,25,https://cdn.sofifa.org/players/4/19/211256.png,Argentina,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LB,3,5'7,143lbs
204529,M. Batshuayi,24,https://cdn.sofifa.org/players/4/19/204529.png,Belgium,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,ST,21,6'1,172lbs
201377,J. Murillo,26,https://cdn.sofifa.org/players/4/19/201377.png,Colombia,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LCB,22,6'0,172lbs
190815,D. Blind,28,https://cdn.sofifa.org/players/4/19/190815.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LB,5,5'11,159lbs
190778,J. Zoet,27,https://cdn.sofifa.org/players/4/19/190778.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,GK,13,6'2,194lbs
189805,L. de Jong,27,https://cdn.sofifa.org/players/4/19/189805.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,ST,19,6'2,190lbs
176600,K. Gameiro,31,https://cdn.sofifa.org/players/4/19/176600.png,France,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,ST,9,5'8,154lbs
148119,I. Akinfeev,32,https://cdn.sofifa.org/players/4/19/148119.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,GK,1,6'1,172lbs
236632,David Neres,21,https://cdn.sofifa.org/players/4/19/236632.png,Brazil,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RW,7,5'9,146lbs
225953,S. Bergwijn,20,https://cdn.sofifa.org/players/4/19/225953.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LW,22,5'10,172lbs
189271,F. Coquelin,27,https://cdn.sofifa.org/players/4/19/189271.png,France,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LCM,17,5'10,163lbs
187735,A. Dzagoev,28,https://cdn.sofifa.org/players/4/19/187735.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,RDM,10,5'10,165lbs
229636,G. Pereiro,23,https://cdn.sofifa.org/players/4/19/229636.png,Uruguay,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RM,16,6'2,168lbs
212755,J. Hendrix,23,https://cdn.sofifa.org/players/4/19/212755.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LCM,8,5'11,165lbs
148803,K. Huntelaar,34,https://cdn.sofifa.org/players/4/19/148803.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,ST,9,6'1,183lbs
215399,Rúben Vezo,24,https://cdn.sofifa.org/players/4/19/215399.png,Portugal,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CB,3,6'0,176lbs
172143,L. Schøne,32,https://cdn.sofifa.org/players/4/19/172143.png,Denmark,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RCM,19,5'10,172lbs
187517,V. Vasin,29,https://cdn.sofifa.org/players/4/19/187517.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CB,5,6'4,183lbs
183426,D. Schwaab,29,https://cdn.sofifa.org/players/4/19/183426.png,Germany,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RCB,5,6'1,168lbs
206225,D. Cheryshev,27,https://cdn.sofifa.org/players/4/19/206225.png,Russia,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LM,9,5'10,163lbs
230578,M. Diakhaby,21,https://cdn.sofifa.org/players/4/19/230578.png,France,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CB,12,6'4,172lbs
221363,D. van de Beek,21,https://cdn.sofifa.org/players/4/19/221363.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CAM,17,6'0,163lbs
220854,E. Gutiérrez,23,https://cdn.sofifa.org/players/4/19/220854.png,Mexico,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LCM,3,5'11,163lbs
201939,C. Piccini,25,https://cdn.sofifa.org/players/4/19/201939.png,Italy,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RB,21,6'2,174lbs
220651,Angeliño,21,https://cdn.sofifa.org/players/4/19/220651.png,Spain,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LB,6,5'9,152lbs
228687,K. Dolberg,20,https://cdn.sofifa.org/players/4/19/228687.png,Denmark,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,ST,12,6'2,183lbs
